load,episode,mean_reward,std_reward,n_seeds,mean_latency,std_latency,mean_gap,std_gap,n
load_0.90,169.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,170.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,171.0,-10.115538448426356,1.443311392887876,5.0,,,,,
load_0.90,172.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,173.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,174.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,175.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,176.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,177.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,178.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,179.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,180.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,181.0,-10.936812485062342,0.1992366803841015,5.0,,,,,
load_0.90,182.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,183.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,184.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,185.0,-12.80816332528046,3.941938360820336,5.0,,,,,
load_0.90,186.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,187.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,188.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,189.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,190.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,191.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,192.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,193.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,194.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,195.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,196.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,197.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,198.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,199.0,-10.837194144870292,0.0,5.0,,,,,
load_0.90,200.0,-10.837194144870292,0.0,5.0,,,,,
load_1.10,1.0,-23.56768094158855,10.630559409143656,5.0,,,,,
load_1.10,2.0,-85.87584270843833,78.78462865708072,5.0,,,,,
load_1.10,3.0,-24.913540105952716,11.328468158078456,5.0,,,,,
load_1.10,4.0,-13.310944241913422,2.4479177765213382,5.0,,,,,
load_1.10,5.0,-20.393511788197465,4.207613916238574,5.0,,,,,
load_1.10,6.0,-11.701675515649232,0.9596771977824784,5.0,,,,,
load_1.10,7.0,-17.489313074354165,12.75016911725329,5.0,,,,,
load_1.10,8.0,-11.473446375072053,0.8109763199448418,5.0,,,,,
load_1.10,9.0,-15.643829259067562,6.479337786535091,5.0,,,,,
load_1.10,10.0,-18.089732858659087,12.975616523252755,5.0,,,,,
load_1.10,11.0,-11.889167929755711,0.8397788708094271,5.0,,,,,
load_1.10,12.0,-11.309888940257384,0.9596771977824784,5.0,,,,,
load_1.10,13.0,-17.223194853910773,13.39375812887417,5.0,,,,,
load_1.10,14.0,-12.087964921553391,3.123298264159408,5.0,,,,,
load_1.10,15.0,-15.43224513036048,5.370312471221209,5.0,,,,,
load_1.10,16.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,17.0,-47.98485330286288,73.53144685343226,5.0,,,,,
load_1.10,18.0,-11.309888940257384,0.9596771977824784,5.0,,,,,
load_1.10,19.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,20.0,-15.1886559490783,4.34009997291604,5.0,,,,,
load_1.10,21.0,-14.40508279829461,4.898375529037916,5.0,,,,,
load_1.10,22.0,-13.291816826707189,5.531002074466999,5.0,,,,,
load_1.10,23.0,-11.392853794222,0.7616218148157188,5.0,,,,,
load_1.10,24.0,-10.763691504151918,0.4747514293564656,5.0,,,,,
load_1.10,25.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,26.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,27.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,28.0,-11.236070660393818,0.8770694449684799,5.0,,,,,
load_1.10,29.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,30.0,-10.918102364865536,0.7835731507836946,5.0,,,,,
load_1.10,31.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,32.0,-12.325340636231624,3.039570003959286,5.0,,,,,
load_1.10,33.0,-11.260005639685634,0.987458332763392,5.0,,,,,
load_1.10,34.0,-14.41394027999122,4.816294348487264,5.0,,,,,
load_1.10,35.0,-11.15547807954377,0.8083158823350804,5.0,,,,,
load_1.10,36.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,37.0,-10.84428408500197,0.6359365910565685,5.0,,,,,
load_1.10,38.0,-11.0226299250074,0.9926282710674216,5.0,,,,,
load_1.10,39.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,40.0,-11.126148900986582,1.1996662230257875,5.0,,,,,
load_1.10,41.0,-14.02550667691913,5.244903986076815,5.0,,,,,
load_1.10,42.0,-10.844284085001972,0.6359365910565685,5.0,,,,,
load_1.10,43.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,44.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,45.0,-13.291816826707189,5.531002074466999,5.0,,,,,
load_1.10,46.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,47.0,-12.64330893175991,2.915361972129772,5.0,,,,,
load_1.10,48.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,49.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,50.0,-11.0226299250074,0.9926282710674216,5.0,,,,,
load_1.10,51.0,-12.289995376451492,2.969711773397571,5.0,,,,,
load_1.10,52.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,53.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,54.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,55.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,56.0,-11.806203075791094,1.0623061453972005,5.0,,,,,
load_1.10,57.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,58.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,59.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,60.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,61.0,-11.444117196514869,1.2091974902286409,5.0,,,,,
load_1.10,62.0,-14.667072429901983,4.244226262744829,5.0,,,,,
load_1.10,63.0,-10.918102364865536,0.7835731507836946,5.0,,,,,
load_1.10,64.0,-12.052619661773258,3.0526077445991437,5.0,,,,,
load_1.10,65.0,-11.126148900986582,1.1996662230257875,5.0,,,,,
load_1.10,66.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,67.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,68.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,69.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,70.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,71.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,72.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,73.0,-12.437380977931843,3.822130376916309,5.0,,,,,
load_1.10,74.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,75.0,-13.129393366510476,5.206155154073576,5.0,,,,,
load_1.10,76.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,77.0,-16.00880293901229,6.715086169375333,5.0,,,,,
load_1.10,78.0,-12.05261966177326,3.0526077445991437,5.0,,,,,
load_1.10,79.0,-13.44736166203876,5.084591876988255,5.0,,,,,
load_1.10,80.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,81.0,-11.126148900986582,1.1996662230257875,5.0,,,,,
load_1.10,82.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,83.0,-17.332733187675665,13.027507879499089,5.0,,,,,
load_1.10,84.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,85.0,-12.674548745572082,4.296465912196786,5.0,,,,,
load_1.10,86.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,87.0,-10.918102364865536,0.7835731507836946,5.0,,,,,
load_1.10,88.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,89.0,-12.674548745572078,4.296465912196785,5.0,,,,,
load_1.10,90.0,-11.0226299250074,0.9926282710674214,5.0,,,,,
load_1.10,91.0,-14.07538997749088,5.2133501272426175,5.0,,,,,
load_1.10,92.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,93.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,94.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,95.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,96.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,97.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,98.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,99.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,100.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,101.0,-11.0226299250074,0.9926282710674216,5.0,,,,,
load_1.10,102.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,103.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,104.0,-10.763691504151918,0.4747514293564656,5.0,,,,,
load_1.10,105.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,106.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,107.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,108.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,109.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,110.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,111.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,112.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,113.0,-11.155478079543766,0.8083158823350804,5.0,,,,,
load_1.10,114.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,115.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,116.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,117.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,118.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,119.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,120.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,121.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,122.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,123.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,124.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,125.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,126.0,-11.126148900986582,1.1996662230257875,5.0,,,,,
load_1.10,127.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,128.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,129.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,130.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,131.0,-10.84428408500197,0.6359365910565685,5.0,,,,,
load_1.10,132.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,133.0,-12.674548745572082,4.296465912196786,5.0,,,,,
load_1.10,134.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,135.0,-11.438135171317228,1.82363876368708,5.0,,,,,
load_1.10,136.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,137.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,138.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,139.0,-17.09535747299743,13.138083367047493,5.0,,,,,
load_1.10,140.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,141.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,142.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,143.0,-10.763691504151918,0.4747514293564656,5.0,,,,,
load_1.10,144.0,-12.674548745572082,4.296465912196785,5.0,,,,,
load_1.10,145.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,146.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,147.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,148.0,-11.0226299250074,0.9926282710674216,5.0,,,,,
load_1.10,149.0,-12.052619661773258,3.0526077445991437,5.0,,,,,
load_1.10,150.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,151.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,152.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,153.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,154.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,155.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,156.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,157.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,158.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,159.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,160.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,161.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,162.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,163.0,-10.918102364865536,0.7835731507836947,5.0,,,,,
load_1.10,164.0,-10.844284085001972,0.6359365910565685,5.0,,,,,
load_1.10,165.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,166.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,167.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,168.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,169.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,170.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,171.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,172.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,173.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,174.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,175.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,176.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,177.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,178.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,179.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,180.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,181.0,-10.763691504151922,0.4747514293564656,5.0,,,,,
load_1.10,182.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,183.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,184.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,185.0,-12.052619661773258,3.0526077445991437,5.0,,,,,
load_1.10,186.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,187.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,188.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,189.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,190.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,191.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,192.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,193.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,194.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,195.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,196.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,197.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,198.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,199.0,-10.526315789473689,0.0,5.0,,,,,
load_1.10,200.0,-10.526315789473689,0.0,5.0,,,,,
0.3,,,,,5.492861070484688,0.6628594692753416,,,
0.5,,,,,7.167029933928849,2.2841290934137444,,,
0.7,,,,,9.50164930224609,1.845922582190267,,,
0.9,,,,,11.428729047195157,0.0879875872749005,,,
1.1,,,,,11.959462220845142,0.4859019494346008,,,
0.3,,,,,,,0.0,0.0,5.0
0.5,,,,,,,0.7379519991343978,1.0907188130836103,5.0
0.7,,,,,,,1.4739261141143278,0.498430946965421,5.0
0.9,,,,,,,1.9079804288735285,2.220446049250313e-16,5.0
1.1,,,,,,,1.8245614035087727,0.0,5.0
